brand,description,pricecurrency,price,title,collection_name,collection_url,url,photos_path,s3_path
salomon,"-Salomon X-MISSION 4 SUEDE ""Vanila""-Colour: Creme -Stylecode: L47138400",EUR,69.95,X-MISSION 4 SUEDE Vanila,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/shoes-x-mission-4-suede-vanila-orchid-bl,data/sneakerbaas/category-unisex/photos/salomon/X-MISSION 4 SUEDE Vanila,
new balance,"- New Balance 574 ""Grey""- Colour: Grey/Off White- Stijlcode: U574FL2",EUR,49.99,574 Grey,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/574-grey,data/sneakerbaas/category-unisex/photos/new balance/574 Grey,
diadora,"- Diadora WINNER SL ""BIANCO/VERDE FOGLIAME""- Colour: White/Green/Beige- Stylecode: 501.179583-C9408",EUR,54.99,WINNER SL VERDE,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/winner-sl-bianco-verde-fogliame,data/sneakerbaas/category-unisex/photos/diadora/WINNER SL VERDE,
salomon,"- Salomon SOCKS 365 CREW ""Lily Pad/Black""- Colour: Green- Stijlcode: LC2085500",EUR,11.95,365 Crew Lily Pad,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/socks-365-crew-lily-pad-black,data/sneakerbaas/category-unisex/photos/salomon/365 Crew Lily Pad,
puma sportstyle,"- Puma Wild Rider Rollin' ""White""- Colour: White/Red/Blue/Grey- Stijlcode: 38151704",EUR,39.99,Wild Rider Rollin White,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/wild-rider-rollin-zwart,data/sneakerbaas/category-unisex/photos/puma sportstyle/Wild Rider Rollin White,
vans,"- Vans Anaheim Factory Sk8-Hi 38 DX ""Multi Color""- Colour: Multicolor- Stylecode: VN0A5KRI96M1",EUR,49.99,Sk8-Hi Multi Color,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/anaheim-factory-sk8-hi-38-dx-multi-color,data/sneakerbaas/category-unisex/photos/vans/Sk8-Hi Multi Color,
hi-tec,"- Hi-Tec Shadow RGS ""Silver""- Colour: Beige/Grey- Stijlcode: 006273-051",EUR,99.99,Shadow RGS Silver,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/shadow-rgs-silver,data/sneakerbaas/category-unisex/photos/hi-tec/Shadow RGS Silver,
converse,"The Converse All Star Chuck '70 is a renewed sneaker with modern details that pay tribute to the original Chuck Taylor All Star from the 70s. It has a slightly higher rubber sole edge, a cushioning footbed for long-lasting comfort and a somewhat larger rubber toe cap. Other vintage details include stitching on the side and a thicker canvas upper for more comfort and sturdiness. And of course, the classic Chuck Taylor features such as the star on the ankle and the outsole of vulcanized rubber are not missing. Stylecode:   167811C",EUR,39.99,Chuck 70 OX Zebra,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/chuck-70-ox-zebra,data/sneakerbaas/category-unisex/photos/converse/Chuck 70 OX Zebra,
saucony,"- Saucony Shadow 6000 ""Blue/Lime""- Colour: Blue/ Green- Stijlcode: S70643-1",EUR,89.99,Shadow 6000 BlueLime,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/shadow-6000-blue-lime,data/sneakerbaas/category-unisex/photos/saucony/Shadow 6000 BlueLime,
asics,"- Asics GEL-LYTE III OG ""White""- Colour: Yellow/ Teal/ Black- Stijlcode: 1201A482-100",EUR,59.99,GEL-LYTE III OG White,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/gel-lyte-iii-og-white-9,data/sneakerbaas/category-unisex/photos/asics/GEL-LYTE III OG White,
new balance,"- New Balance CT302 ""Moonbeam""- Colour: White / Cream- Stijlcode: CT302OB",EUR,99.95,CT302 Moonbeam,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/ct302ob-ct302v1,data/sneakerbaas/category-unisex/photos/new balance/CT302 Moonbeam,
hi-tec,"- Hi-Tec HTS Shadow RGS ""Off White""- Colour: White/Cream/Black- Stijlcode: K010002-011",EUR,149.95,Shadow RGS Off White,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/hts-shadow-rgs-off-white,data/sneakerbaas/category-unisex/photos/hi-tec/Shadow RGS Off White,
hi-tec,"- Hi-Tec HTS ELITE RGS ""Mellowbuff / Lark / Cambridgebrown""- Colour: Brown / Beige- Stijlcode: K010022-041",EUR,69.99,Elite RGS Mellowbuff,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/hts-elite-rgs-mellowbuff-lark-cambridgebrown,data/sneakerbaas/category-unisex/photos/hi-tec/Elite RGS Mellowbuff,
puma sportstyle,"- Puma Mirage OG ""Quarry""- Colour: Grey/Blue/Pink- Stijlcode: ﻿37297606",EUR,39.99,Mirage OG Quarry,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/mirage-og-quarry,data/sneakerbaas/category-unisex/photos/puma sportstyle/Mirage OG Quarry,
hi-tec,"- Hi-Tec Shadow RGS ""White""- Colour: White/Green- Stijlcode: ﻿006273-011",EUR,99.99,Shadow RGS Menthol,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/shadow-rgs-white,data/sneakerbaas/category-unisex/photos/hi-tec/Shadow RGS Menthol,
vans,"The Vans Authentic is a lace-up, low top shoe with classic stitching, flag branding, and a waffle thread sole for firmer grip. Stylecode: VN0A4BV521M1",EUR,79.99,Simpsons UA Old Skool The Bouviers,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/simpsons-ua-old-skool-the-bouviers,data/sneakerbaas/category-unisex/photos/vans/Simpsons UA Old Skool The Bouviers,
puma sportstyle,"- Puma Mirage Mox EB ""Puma White""- Colour: Brown/Beige/Green- Stylecode: ﻿380515-01 Puma breaks the earth with their new Mirage Mox Earthbreak. A bold design with multiple green tints gives a nature-driven look to this usually rather futuristic-feeling sneaker. The Mirage Mox was inspired by different Puma retro’s and finished with opposing futuristic elements, making it a showcase model of two era’s overlapping.",EUR,59.99,MIrage Mox EB Puma White,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/mirage-mox-eb-puma-white,data/sneakerbaas/category-unisex/photos/puma sportstyle/MIrage Mox EB Puma White,
warrior,"The Warrior DIME is a brand new take on the classic Warrior silhouette. With suede, gold details and a newly designed box. Stylecode: DIME/SLM-WHT/",EUR,29.99,Suede Rubber Salmon,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/suede-rubber-salmon,data/sneakerbaas/category-unisex/photos/warrior/Suede Rubber Salmon,
adidas originals,"- Adidas Ultra Boost DNA ""Marimekko""- Colour: Black/White- Stijlcode: GZ8686",EUR,89.99,Ultra Boost Marimekko,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/ultra-boost-dna-marimekko,data/sneakerbaas/category-unisex/photos/adidas originals/Ultra Boost Marimekko,
karhu,"- Karhu Fushion 2.0 ""Silver""- Stylecode: F804110- Colors: Silver / Jet Black- Suede en mesh overlays met reflecterende details- Pull tab op de hiel van schoen om de schoen makkelijker uit en aan te trekken- Ronde rope veters- Speciaal ontworpen “Ursa Minor” inlegzolen en schoenendoos",EUR,69.99,Fusion 2.0 Silver,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/fusion-2-0-silver-1,data/sneakerbaas/category-unisex/photos/karhu/Fusion 2.0 Silver,
karhu,"- Karhu Legacy 96 ""Very Berry""- Colour: Grey/Pink- Stylecode: ﻿F806010",EUR,69.99,Legacy 96 Very Berry,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/legacy-95-very-berry,data/sneakerbaas/category-unisex/photos/karhu/Legacy 96 Very Berry,
saucony,"- Saucony Shadow 6000 ""Teal Purple""- Colour: Purple / Black- Stijlcode: S70614-2",EUR,69.99,Shadow 6000 Teal Purp,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/shadow-6000-white-3,data/sneakerbaas/category-unisex/photos/saucony/Shadow 6000 Teal Purp,
puma sportstyle,"- Puma Mirage Sport PRM ""Gray Pink""- Colour: Blue/Grey/Green- Stijlcode: 38263701",EUR,49.99,Mirage Sport Gray Pink,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/mirage-sport-prm-gray-roze,data/sneakerbaas/category-unisex/photos/puma sportstyle/Mirage Sport Gray Pink,
puma sportstyle,"- Puma Mirage Mox Vision ""Apricot Blush""- Colour: Multi- Stijlcode: 36860902",EUR,49.99,Mirage Mox Vision Apricot,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/mirage-mox-vision-apricot-blush,data/sneakerbaas/category-unisex/photos/puma sportstyle/Mirage Mox Vision Apricot,
vans,"- Vans UA Old Skool ""Leopard""- Colour: Black/Animal- Stylecode: VN0A4U3B3I61",EUR,69.99,UA Old Skool Leopard,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/ua-old-skool-leopard,data/sneakerbaas/category-unisex/photos/vans/UA Old Skool Leopard,
reebok classics,"- Reebok Club C Legacy ""Classic White""- Colour: White/Multicolor- Stylecode: GY0856",EUR,49.99,Club C Jurassic Park,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/club-c-legacy-classic-white,data/sneakerbaas/category-unisex/photos/reebok classics/Club C Jurassic Park,
karhu,"- Karhu Legacy 96 ""Jet Black""- Stylecode: F806031- Colors: White / Black- Suede and mesh overlays with reflective detailsSize advice: We recommend ordering a whole size larger than your normal size!",EUR,69.99,Legacy 96 Jet Black,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/legacy-96-jet-black-3,data/sneakerbaas/category-unisex/photos/karhu/Legacy 96 Jet Black,
nike skateboarding,"- Nike Zoom Verona Slip x Leticia Bufon ""Prism Pink""- Colour: Roze / White- Stijlcode: DD4940-600",EUR,39.99,Zoom Verona Slip x Leticia Bufon,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/zoom-verona-slip-x-leticia-bufon-prism-pink,data/sneakerbaas/category-unisex/photos/nike skateboarding/Zoom Verona Slip x Leticia Bufon,
vans,"- UA Old Skool ""Lenti Color Street""- Colour: Black- Stylecode: VN0A5KRF93W1",EUR,49.99,Old Skool Lenti Color Street,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/ua-old-skool-lenti-color-street-vn0a5krf93w1,data/sneakerbaas/category-unisex/photos/vans/Old Skool Lenti Color Street,
nike skateboarding,Stylecode: DC8902-400,EUR,69.99,Shane Premium Signal Blue,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/shane-premium-signal-blue,data/sneakerbaas/category-unisex/photos/nike skateboarding/Shane Premium Signal Blue,
saucony,"- Saucony 3D Grid Hurricane ""White / Royal""- Colour: White/Blue- Stijlcode: S70646-2",EUR,69.99,3D Grid Hurricane Royal,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/3d-grid-hurricane-white-royal,data/sneakerbaas/category-unisex/photos/saucony/3D Grid Hurricane Royal,
karhu,"- Karhu Synchron Classic ""Jade Cream""- Colour: Grey- Stylecode: F802657",EUR,69.99,Synchron Classic Jade Cream,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/synchron-classic-jade-cream,data/sneakerbaas/category-unisex/photos/karhu/Synchron Classic Jade Cream,
hi-tec,"- Hi-Tec HTS ELITE RGS ""Black/ Mellowbuff""- Colour: Black / Beige- Stijlcode: K010022-021",EUR,69.99,Elite RGS Black,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/hts-elite-rgs-black-mellowbuff,data/sneakerbaas/category-unisex/photos/hi-tec/Elite RGS Black,
reebok classics,"- Reebok Club C ""Keith Haring""- Colour: Red/White- Stylecode: GZ1459",EUR,59.99,Club C Keith Haring,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/club-c-legacy-keith-haring-gz1459,data/sneakerbaas/category-unisex/photos/reebok classics/Club C Keith Haring,
puma sportstyle,"- Puma Mirage OG ""Purple""- Colour: White/Black/Purple- Stijlcode: 37297607",EUR,39.99,Mirage OG Purple,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/mirage-og-puma-white,data/sneakerbaas/category-unisex/photos/puma sportstyle/Mirage OG Purple,
puma sportstyle,"- Puma Mirage OG ""Puma Black""- Colour: Grey/Blue- Stijlcode: 37297611",EUR,49.99,Mirage OG Puma Black,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/mirage-og-puma-black,data/sneakerbaas/category-unisex/photos/puma sportstyle/Mirage OG Puma Black,
karhu,"- Karhu Synchron Classic ""OG""- Colour: Grey/Creme/Red/Blue- Stijlcode: F802511",EUR,69.99,Synchron Classic OG,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/synchron-classic-og,data/sneakerbaas/category-unisex/photos/karhu/Synchron Classic OG,
hi-tec,"- Hi-Tec HTS Shadow RGS ""Black""- Colour: Black/White- Stijlcode: K010002-026",EUR,149.95,Shadow RGS Black,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/hts-shadow-rgs-black,data/sneakerbaas/category-unisex/photos/hi-tec/Shadow RGS Black,
new balance,"1 PER ORDER! ! ORDER 1 SIZE ONLY ! WE CANCEL ALL ORDERS!! -  New Balance BB550LBW ""Panda""- Tennis Og Feeling- Layer materials- SKU: BB550LBW- Colors: Black / Offwite 1 PER ORDER! ! ORDER 1 SIZE ONLY ! WE CANCEL ALL ORDERS!!",EUR,89.99,BB550LBW Panda,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/bb550lbw-bb550v1,data/sneakerbaas/category-unisex/photos/new balance/BB550LBW Panda,
vans,"- Authentic Mixed Utility ""Green""- Colour: Black/Green/Brown- Stylecode: VN0A5KRD8D81",EUR,49.99,Authentic Mixed Utility,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/authentic-mixed-utility-green,data/sneakerbaas/category-unisex/photos/vans/Authentic Mixed Utility,
karhu,"- Karhu Synchron Classic ""Gray Violet""- Stylecode: F802655- Colors: Gray Violet / Jazzy- Suede en mesh overlays/underlays met reflecterende details- Synchron lacing systeem - Double density midsole met een gespikkelde look",EUR,69.99,Synchron Classic Violet,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/synchron-classic-gray-violet,data/sneakerbaas/category-unisex/photos/karhu/Synchron Classic Violet,
karhu,"- Karhu Trampas ""Dawn Blue""- Stylecode: F809023- Full suede upper- Suede M-logo- Leather ankle lining- Leather topped footbed- 100% cotton lace- Original inspired trampas box design- Color: Grey",EUR,49.99,Trampas Dawn Blue,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/trampas-dawn-blue,data/sneakerbaas/category-unisex/photos/karhu/Trampas Dawn Blue,
saucony,"- Saucony Shadow 6000 ""Salmon""- Colour: Pink- Stijlcode: S70662-3",EUR,69.99,Shadow 6000 Salmon,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/shadow-6000-salmon,data/sneakerbaas/category-unisex/photos/saucony/Shadow 6000 Salmon,
puma sportstyle,"- Puma Mirage Sport Remix PS ""Red""- Colour: White/Red/Grey- Stijlcode: 38203503",EUR,39.99,Mirage Sport Remix PS Red,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/mirage-sport-remix-ps-puma-wit,data/sneakerbaas/category-unisex/photos/puma sportstyle/Mirage Sport Remix PS Red,
kangaroos,"- KangaROOS Coil-R2 x SneakerBAAS ""Sin City II""- Colour: Green/Black/White- Stijlcode: 47504 000 5530 SneakerBaas brings back another specialty inspired by Amsterdam once again. This time with a focus of the perfect blend between colors, materials and divine flavors. Handmade in Germany with hairy suede, vegan leather, ostrich vibe, and pieces of cow leather and unique details that can be found on the heel, lip, lace lock, insole and packaging. The variety of green shades refer to a magical green that can only be found exclusively in Amsterdam.",EUR,175.0,SneakerBAAS x Coil-R2 Sin City II,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/x-sneakerbaas-purple-haze,data/sneakerbaas/category-unisex/photos/kangaroos/SneakerBAAS x Coil-R2 Sin City II,
puma sportstyle,"- Puma Mirage Mox Mono ""Yellow Pear""- Colour: Green- Stijlcode: ﻿37516504",EUR,39.99,Mirage Mox Mono Pear,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/mirage-mox-mono-yellow-pear,data/sneakerbaas/category-unisex/photos/puma sportstyle/Mirage Mox Mono Pear,
puma sportstyle,"- Puma RS-2K ""Internet Exploring""- Colour: White/Blue- Stylecode: 373309 14",EUR,89.99,RS-2K Internet Exploring,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/titel-onbekend-puma,data/sneakerbaas/category-unisex/photos/puma sportstyle/RS-2K Internet Exploring,
reebok classics,"- Reebok Club C Legacy ""Solar Green""- Colour: Green- Stylecode: GY5329",EUR,49.99,Club C Daniel Moon,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/club-c-legacy-solar-green,data/sneakerbaas/category-unisex/photos/reebok classics/Club C Daniel Moon,
karhu,"- Karhu Albatross 82 ""Deep Navy""- Colour: Blue/Deep navy- Stijlcode: F808005",EUR,29.99,Albatross 82 Navy,category-unisex,https://www.sneakerbaas.com/collections/sneakers/category-unisex,https://www.sneakerbaas.com/collections/sneakers/products/albatross-82-deep-navy,data/sneakerbaas/category-unisex/photos/karhu/Albatross 82 Navy,
